,SchoolID,total_score,Latitude,Longitude
27430,19PES0078G,98.69936427013911,25.699449,-100.244984
27431,19PES0079F,92.60311415497068,25.739328,-100.297409
27432,19PES0080V,94.28150241085962,25.661091,-100.451048
27433,19PES0084R,87.43588956113142,25.688958,-100.333742
27434,19PES0085Q,97.17146279291175,25.628108,-100.276394
27435,19PES0086P,94.33371210957894,25.793492,-100.323017
27436,19PES0087O,83.53705353029699,25.718952,-100.237739
27437,19PES0089M,99.2137833604619,25.745935,-100.413121
27438,19PES0090B,78.0995669666165,25.627743,-100.297711
27439,19PES0092Z,84.8100488314241,25.589159,-99.995114
27440,19PES0094Y,89.14345382512822,25.721124,-100.399912
27441,19PES0095X,86.942968582046,25.715118,-100.241207
27442,19PES0097V,91.41918245754124,25.651721,-100.33173
27443,19PES0098U,93.95442400417676,25.197867,-99.835662
27444,19PES0099T,69.21777586683456,25.729839,-100.240687
27445,19PES0100S,59.70946838242069,25.601003,-100.264561
27446,19PES0101R,93.0822149196892,25.58095,-100.239919
27447,19PES0102Q,97.03018949049476,25.589894,-100.274154
27448,19PES0103P,81.54847824084027,25.691932,-100.338599
27449,19PES0104O,92.75360093363226,25.196716,-99.841445
27450,19PES0105N,88.18064555756887,25.191366,-99.824667
27451,19PES0106M,80.55802954454715,25.724287,-100.406821
27452,19PES0107L,85.9509843063788,25.711306,-100.346131
27453,19PES0108K,86.25042228432788,25.69396,-100.447875
27454,19PES0109J,81.8187402106815,25.768516,-100.410157
27455,19PES0110Z,84.14514296243973,25.712083,-100.204374
27456,19PES0111Y,95.7126623875188,24.85625,-99.568662
27457,19PES0112X,98.5626977058444,24.863669,-99.576726
27458,19PES0113W,94.03427413162986,25.66234,-100.198379
27459,19PES0117S,98.5673044439667,25.735298,-100.29302
27460,19PES0118R,98.89898958877184,25.589571,-100.268822
27461,19PES0119Q,50.5727711065385,25.795057,-100.218192
27462,19PES0120F,95.59902951383556,25.740249,-100.167547
27463,19PES0121E,96.76760541752404,25.772592,-100.311193
27464,19PES0122D,87.57255612542612,25.692374,-100.444553
27465,19PES0124B,95.2888424802678,25.680325,-100.364158
27466,19PES0126Z,78.99173858296736,25.711132,-100.327653
27467,19PES0127Z,74.9608427259605,25.640221,-100.276246
27468,19PES0129X,95.66966616504408,25.674747,-100.315151
27469,19PES0130M,96.82442185436564,25.645826,-100.284806
27470,19PES0134I,89.9373483615368,25.633617,-100.273961
27471,19PES0135H,85.25229569116428,25.66921,-100.325663
27472,19PES0136G,78.91342403488837,25.729037,-100.300689
27473,19PES0141S,52.48456742729032,25.742119,-100.162031
27474,19PES0143Q,1.699886367126317,25.700207,-100.12533
27475,19PES0147M,89.64098154233592,25.683972,-100.34618
27476,19PES0152Y,91.91363901600074,25.710305,-100.198846
27477,19PES0158S,56.9930284696416,25.640809,-100.362296
27478,19PES0159R,89.02214305457449,25.647343,-100.337761
27479,19PES0160G,98.29857805349958,25.677715,-100.352809
27480,19PES0161F,82.99652959061454,25.659481,-100.40228
27481,19PES0162E,94.98940450231872,25.661281,-100.404229
27482,19PES0163D,93.39854427075336,25.677721,-100.343285
27483,19PES0164C,99.8648690150794,25.693431,-100.353134
27484,19PES0167Z,84.14514296243973,25.7464,-100.177828
27485,19PES0177G,89.59491416111298,25.695854,-100.359799
27486,19PES0178F,90.00337827462302,25.683459,-100.337521
27487,19PES0179E,83.75664138079297,25.675485,-100.358988
27488,19PES0193Y,76.83117840361169,25.657966,-100.367479
27489,19PES0209I,87.3775375449157,25.638349,-100.34174
27490,19PES0221D,60.8427259605049,25.628172,-100.299329
27491,19PES0224A,88.85937164092012,25.655336,-100.277557
27492,19PES0225Z,97.17146279291175,25.737528,-100.270597
27493,19PES0226Z,29.939191056785724,25.811993,-100.594369
27494,19PES0229W,95.61438530757655,25.710624,-100.381066
27495,19PES0230L,98.79303461195909,25.650619,-100.370289
27496,19PES0232J,92.75360093363226,25.645926,-100.338526
27497,19PES0250Z,92.7950615767329,25.664312,-100.409179
27498,19PES0251Y,51.70142194650042,25.703401,-100.365625
27499,19PES0252X,72.28893461503026,25.681039,-100.481054
27500,19PES0253W,86.25656460182427,25.700822,-100.349619
27501,19PES0256T,71.95264273210282,25.695214,-100.462557
27502,19PES0257S,87.47888578360616,25.664307,-100.221555
27503,19PES0258R,84.14514296243973,25.284215,-100.020572
27504,19PES0259Q,75.92518657289395,25.658419,-100.311583
27505,19PES0261E,54.48235619299162,25.6735,-100.370355
27506,19PES0262D,87.89349221461258,25.651469,-100.212776
27507,19PES0263C,97.6474923988821,25.547553,-100.232867
27508,19PES0264B,93.0100426891066,25.682395,-100.239448
27509,19PES0265A,85.39510457295538,25.399059,-100.128059
27510,19PES0266Z,95.55603329136083,26.504782,-100.200865
27511,19PES0267Z,89.33540124689046,25.62827,-100.291089
27512,19PES0269X,95.62052762507294,25.58284,-99.979743
27513,19PES0270M,89.49049476367433,25.594532,-100.259963
27514,19PES0271L,87.53723779982187,25.749993,-100.309899
27515,19PES0272K,87.04738797948465,25.608864,-100.268574
27516,19PES0273J,79.5998280151101,25.628136,-100.27247
27517,19PES0274I,29.11458493289518,25.736136,-100.35049
27518,19PES0275H,74.56926998556555,25.672447,-100.143908
27519,19PES0276G,87.11341789257087,25.744927,-100.402416
27520,19PES0277F,86.1675009981266,25.752343,-100.253307
27521,19PES0279D,96.6386167500998,25.73584,-100.200675
27522,19PES0280T,95.31034059150518,25.713491,-100.207484
27523,19PES0281S,91.368508338196,25.571769,-100.243936
27524,19PES0282R,99.39498172660544,25.653442,-100.264208
27525,19PES0283Q,84.67338226712938,25.733063,-100.398492
27526,19PES0284P,92.69371333804244,25.657673,-100.436819
27527,19PES0285O,90.12622462455084,25.792509,-100.264614
27528,19PES0286N,66.81305856699733,25.788272,-100.317412
27529,19PES0287M,88.68738675102117,25.676298,-100.263274
27530,19PES0288L,73.3315930100427,25.784735,-100.243429
27531,19PES0289K,25.063726544025062,25.721436,-100.225997
27532,19PES0290Z,83.07023740057123,25.738005,-100.160149
27533,19PES0291Z,91.83532446792177,25.72434,-100.221217
27534,19PES0293X,84.61963698903597,25.938969,-100.367584
27535,19PES0294W,89.52888424802678,25.651682,-100.41196
27536,19PES0295V,56.73505113479316,25.753009,-100.252531
27537,19PES0296U,92.25607321642455,25.551294,-100.225788
27538,19PES0297T,94.54255090445623,25.66495,-100.194646
27539,19PES0298S,93.4307914376094,25.726078,-100.405242
27540,19PES0300Q,94.46577193575136,25.679461,-100.364343
27541,19PES0301P,86.35791284051473,25.776097,-100.192899
27542,19PES0302O,88.18064555756887,25.771282,-100.429888
27543,19PES0303N,54.68658824974663,25.666763,-100.183959
27544,19PES0304M,95.2182058290593,25.790637,-100.234521
27545,19PES0305L,92.52326402751758,25.744322,-100.39135
27546,19PES0307J,81.62525720954517,25.72562,-100.39487
27547,19PES0308I,88.26663800251835,25.78628,-100.314043
27548,19PES0310X,88.96839777648107,25.670746,-100.330108
27549,19PES0312V,90.23832191885998,25.760239,-100.248822
27550,19PES0313U,93.73022941555848,25.671401,-100.462589
27551,19PES0314T,73.4713307330856,25.764704,-100.39624
27552,19PES0315S,75.51979361813213,25.650323,-100.10912
27553,19PES0316R,55.25475261816283,25.564965,-100.233722
27554,19PES0317Q,93.52599735880348,25.760355,-100.30329
27555,19PES0318P,68.28567918675716,25.58883,-99.99935
27556,19PES0320D,78.80286231995332,25.589641,-100.011368
27557,19PES0321C,96.657043702589,25.788359,-100.273929
27558,19PES0322B,95.18442308282916,25.728173,-100.200806
27559,19PES0323A,63.17834218850773,25.762249,-100.302679
27560,19PES0324Z,90.61453886551396,25.67142,-100.204977
27561,19PES0325Z,82.28248518165904,25.421716,-100.156404
27562,19PES0327X,92.8534135929486,25.72877,-100.201749
27563,19PES0328W,96.9994779030128,25.649559,-100.194714
27564,19PES0330K,46.18562083474095,25.57564,-100.010224
27565,19PES0331J,44.2216148152698,25.570845,-100.021291
27566,19PES0332I,85.91259482202635,25.782884,-100.1843
27567,19PES0334G,97.4355824452566,25.382463,-100.114612
27568,19PES0335F,93.24959307146588,25.766363,-100.395602
27569,19PES0336E,80.28623199533183,25.548592,-100.223282
27570,19PES0337D,71.87432818402384,25.665892,-100.407685
27571,19PES0338C,87.57255612542612,25.755288,-100.416645
27572,19PES0340R,95.66966616504408,25.721533,-100.229783
27573,19PES0341Q,88.49390374988484,25.763439,-100.145025
27574,19PES0343O,75.0360861152913,25.264748,-100.02571
27575,19PES0344N,94.98940450231872,25.199122,-99.857632
27576,19PES0345M,78.672338073155,25.683367,-100.282634
27577,19PES0346L,74.890206074752,25.650884,-100.101339
27578,19PES0347K,45.744909554374864,25.713782,-100.380873
27579,19PES0348J,88.55379134547465,25.966051,-100.171049
27580,19PES0349I,65.34043794723749,25.692989,-100.446005
27581,19PES0350Y,71.688523079758,25.793307,-100.247193
27582,19PES0351X,93.518319461933,25.698102,-99.22616
27583,19PES0352W,91.39768434630386,25.772958,-100.386949
27584,19PES0353V,81.5930100426891,25.736299,-100.20208
27585,19PES0354U,72.24747397192961,25.592754,-100.259182
27586,19PES0355T,95.52071496575658,25.785762,-100.267807
27587,19PES0356S,62.27695709591229,25.764183,-100.396839
27588,19SCT0001G,73.96825396825396,25.670978,-100.431956
27589,19UBH0001A,89.87179487179488,25.75452,-100.302323
27590,19UBH0002Z,99.43833943833944,25.612005,-100.277455
27591,19UBH0004Y,82.42216117216117,26.505913,-100.193996
27593,19UBH0006W,54.54517704517705,25.98977,-100.454483
27594,19UBH0007V,60.43956043956044,24.861016,-99.569734
27596,19UBH0011H,96.6056166056166,25.746609,-100.291421
27597,19UBH0012G,66.29426129426129,25.674303,-100.340345
27598,19UBH0013F,48.888888888888886,25.706432,-99.247961
27599,19UBH0016C,83.24786324786325,27.243196,-100.139891
27600,19UBH0018A,77.33058608058607,25.687948,-100.345868
27602,19UBH0023M,61.23626373626374,25.693945,-100.256047
27603,19UBH0030W,89.93284493284493,25.179768,-99.838367
27604,19UBH0032U,86.08669108669109,25.672368,-100.427307
27605,19UBH0035R,38.08099308099308,25.682468,-100.296812
27608,19UBH0039N,84.1880341880342,25.712196,-100.352677
27609,19UBH0042A,94.26129426129428,25.715048,-100.248575
27610,19UBH0044Z,72.70299145299145,25.783714,-100.182397
27612,19UBH0055E,84.64896214896216,25.673023,-100.253528
27613,19UBH0060Q,52.22527472527472,25.257606,-99.687402
27614,19UBH0061P,91.53083028083029,25.656975,-100.289997
27616,19UBH0063N,80.53418803418803,25.574378,-99.989642
27618,19UBH0064M,85.8943833943834,25.422254,-100.16597
27619,19UBH0065L,61.056166056166056,26.08309,-99.61796
27620,19UBH0066K,47.6007326007326,25.809845,-100.590294
27622,19UBH0067J,57.188644688644686,25.936853,-100.183041
27623,19UBH0068I,95.67460317460318,25.292056,-100.013956
27624,19UBH0069H,85.98595848595849,23.678281,-100.188467
27625,19UBH0082B,67.32600732600733,25.68434,-100.406452
27626,19UBH0083A,88.16849816849816,25.785468,-100.387587
27628,19UBH0085Z,93.95909645909646,25.782149,-100.286587
27629,19UCT0001V,85.93406593406593,25.687937,-100.267756
27631,19UCT0002U,81.48351648351648,25.674146,-100.317402
27633,19UCT0003T,80.04884004884005,25.681964,-100.362847
27635,19UCT0006Q,77.41758241758242,25.422254,-100.16597
27636,19UCT0009N,77.43742368742369,25.670692,-100.183946
27638,19UCT0010C,81.64987789987791,25.785468,-100.387587
27640,19UCT0012A,71.7094017094017,25.754129,-100.245561
27642,19UCT0013Z,63.942307692307686,24.881672,-99.581649
27644,19UCT0016X,38.64316239316239,25.652789,-100.315217
27646,19XBH0001Y,46.61172161172161,24.8263,-100.077
27647,19XMS0003H,26.95665445665445,26.086719,-99.619294
27648,19XMS0006E,33.79120879120879,25.857344,-99.946476
27649,20DES0024N,11.096096557231045,16.5115,-98.3468
27650,20DES0045Z,85.4503854304229,16.6082,-95.9805
27651,20DET0002R,16.214896214896214,17.2471,-96.8737
27652,20DST0174M,41.26101778200916,16.2544,-98.0307
27653,20DST0230O,20.151408126286046,17.9204,-96.006
27654,20DST0249M,52.81625257209545,17.7965,-97.7572
27655,20DTA0011C,18.52869352869353,18.0191,-96.1696
27656,20DTA0020K,13.608058608058608,17.346658,-97.55177
27657,20DTA0021J,13.965201465201464,16.5885,-94.7686
27658,20DTV0024T,16.34777801664568,17.9872,-96.0997
27659,20DTV0041J,71.90811093025398,17.8748,-97.3622
27660,20DTV0047D,31.12619391296336,17.2586,-96.0274
27661,20DTV0066S,8.201529437056601,17.2913,-96.62
27662,20DTV0078X,90.49322809496024,17.7828,-97.2628
27663,20DTV0107B,3.83741285587052,17.8192,-98.0917
27664,20DTV0195M,70.3218574368109,17.6427,-97.3091
27665,20DTV0197K,37.48963483922484,17.5179,-97.6833
27666,20DTV0205C,55.88434016154295,16.8884,-97.681
27667,20DTV0282H,22.726574736648136,16.9659,-97.5977
27668,20DTV0288B,12.37523417585455,17.1829,-95.2611
27669,20DTV0339S,40.579220539909706,16.7792,-96.6155
27670,20DTV0351N,73.73237922668223,17.4508,-97.0715
27671,20DTV0387B,93.70719572494704,17.3767,-96.3022
27672,20DTV0441F,49.54853966401523,15.9216,-96.1749
27673,20DTV0446A,11.117594668468412,18.3518,-96.3812
27674,20DTV0554I,5.953441233377354,17.8289,-98.0045
27675,20DTV0555H,70.84395442400418,16.786,-97.6348
27676,20DTV0573X,47.22520807100519,17.7512,-97.4415
27677,20DTV0578S,17.91714013697368,17.8047,-96.8609
27678,20DTV0598F,11.453886551395842,17.9871,-96.5196
27679,20DTV0610K,37.97794908018796,16.6479,-98.1654
27680,20DTV0635T,59.241116673320846,16.7235,-97.6089
27681,20DTV0672X,22.549983108626886,17.5305,-97.7919
27682,20DTV0684B,49.08940143115998,16.6361,-98.1921
27683,20DTV0694I,32.69555603329136,16.8948,-96.4681
27684,20DTV0699D,23.479008629956084,18.3047,-96.3155
27685,20DTV0704Z,90.49322809496024,17.1046,-97.5411
27686,20DTV0743A,32.69555603329136,17.7803,-98.2555
27687,20DTV0776S,58.32130462823624,16.969,-97.4911
27688,20DTV0794H,16.02069960996284,16.4699,-96.7028
27689,20DTV0811H,12.786769448112771,17.0126,-95.9189
27690,20DTV0835R,1.699886367126317,16.5409,-97.1817
27691,20DTV0894G,21.249347378766007,16.3729,-97.6773
27692,20DTV0895F,9.29486195141427,18.2082,-96.9688
27693,20DTV0905W,22.76957095912288,17.906,-97.8953
27694,20DTV0913E,62.27695709591229,16.9478,-97.5221
27695,20DTV0980C,25.063726544025062,17.3282,-95.2676
27696,20DTV0989U,1.699886367126317,17.4693,-96.0368
27697,20DTV1075G,4.949172322717361,16.4593,-98.0773
27698,20DTV1081R,1.699886367126317,16.5101,-98.165
27699,20DTV1112U,6.159208869506465,17.0955,-97.6595
27700,20DTV1214R,31.680538067012684,16.6583,-97.8149
27701,20DTV1227V,25.063726544025062,17.4755,-98.2939
27702,20DTV1294T,1.699886367126317,18.3743,-96.5283
27703,20DTV1332F,6.397223672491631,17.5044,-96.5508
27704,20DTV1334D,1.699886367126317,17.6345,-96.6149
27705,20DTV1367V,4.0523939682442185,18.1052,-96.9518
27706,20DTV1383M,14.171862043549032,17.7874,-95.9405
27707,20DTV1403J,88.49390374988484,17.4753,-96.9365
27708,20DTV1412R,10.822763428641627,18.2029,-96.8393
27709,20DTV1435B,36.32413009428458,15.8117,-96.9721
27710,20DTV1473E,32.44218543656522,17.07,-96.7779
27711,20DTV1523W,65.73508184638064,17.9967,-97.43
27712,20DTV1532D,44.2216148152698,17.8511,-97.4925
27713,20DTV1569R,5.392954761831639,16.7035,-97.4456
27714,20DTV1627R,14.139614876692976,16.3975,-98.138
27715,20DTV1641K,34.525966647215995,18.0812,-96.1185
27716,20DTV1650S,1.699886367126317,16.4238,-97.6403
27717,20DTV1667S,71.58871042044163,16.5752,-96.7954
27718,20DTV1681L,11.744111053100337,16.9214,-96.69
27719,20DTV1705E,50.45453149473296,16.2787,-96.5178
27720,20DTV1710Q,78.107244863487,17.8341,-97.4392
27721,20EBD0030Y,32.8998778998779,17.6433,-98.0938
27722,20EBD0031X,57.39621489621489,17.4014,-98.1917
27723,20EBD0040E,15.64102564102564,17.1419,-96.143
27724,20EBD0047Y,1.2545787545787546,16.552826,-94.948401
27725,20ECB0002C,79.82600732600733,16.479249,-95.037514
27726,20ECB0003B,52.81746031746032,16.350408,-98.050895
27727,20ECB0004A,92.03144078144078,17.046158,-96.627545
27729,20ECB0005Z,48.12881562881563,16.819317,-95.119878
27730,20ECB0007Y,60.757020757020754,18.073097,-96.118943
27732,20ECB0008X,86.6086691086691,17.810965,-97.777955
27733,20ECB0009W,,16.37244,-94.186217
27734,20ECB0010L,69.993894993895,17.507294,-98.141566
27735,20ECB0011K,71.17826617826618,16.576642,-96.736228
27736,20ECB0013I,60.44566544566545,18.129153,-96.855045
27737,20ECB0014H,65.7081807081807,17.85779,-98.132244
27738,20ECB0015G,58.18681318681319,16.4728,-94.8289
27739,20ECB0016F,,18.537747,-96.605537
27740,20ECB0018D,86.34310134310134,15.781682,-96.140398
27741,20ECB0020S,70.39682539682539,17.226209,-95.051299
27742,20ECB0021R,59.88400488400488,16.5621,-94.613
27743,20ECB0023P,86.99023199023199,16.3524,-94.4838
27744,20ECB0024O,24.09035409035409,15.738644,-96.480356
27745,20ECB0025N,77.95787545787546,16.0137,-97.4378
27746,20ECB0027L,78.89499389499389,16.317297,-96.575145
27747,20ECB0032X,91.96581196581197,16.991703,-96.781525
27748,20ECB0033W,58.41880341880342,16.016654,-96.617848
27749,20ECB0034V,78.98046398046398,16.793304,-96.688549
27750,20ECB0036T,64.26129426129427,15.89658,-96.943885
27751,20ECB0037S,50.256410256410255,17.055395,-96.07083
27752,20ECB0038R,71.91697191697192,17.26747,-97.680492
27753,20ECB0039Q,85.97069597069597,17.176347,-96.836532
27754,20ECB0042D,75.7081807081807,17.282002,-96.877269
27755,20ECB0043C,31.544566544566543,16.658626,-98.096049
27756,20ECB0045A,50.86385836385836,18.132334,-97.070704
27757,20ECB0047Z,56.65445665445665,18.118383,-95.874509
27758,20ECB0049X,69.34065934065934,17.508731,-97.484065
27759,20ECB0050M,68.69658119658119,16.877407,-97.574043
27760,20ECB0051L,27.45115995115995,18.2806,-96.3635
27761,20ECB0052K,19.590964590964592,16.351078,-98.051294
27762,20ECB0053J,68.35775335775335,15.976718,-97.069723
27763,20ECB0054I,59.56349206349206,17.954892,-96.163716
27764,20ECB0055H,50.885225885225886,16.189174,-97.532199
27765,20ECB0056G,88.47374847374847,16.55879,-95.105037
27766,20ECB0057F,9.52991452991453,16.503434,-98.340919
27767,20ECB0059D,40.85164835164835,17.473648,-95.247859
27768,20ECB0060T,33.85531135531136,20.3721,-103.0351
27769,20ECB0061S,86.58119658119658,16.948538,-96.708741
27770,20ECB0062R,9.447496947496948,16.1805,-97.5445
27771,20ECB0063Q,9.38949938949939,16.440799,-95.02292
27772,20ECB0064P,71.71855921855922,17.292341,-96.429702
27773,20ECB0065O,71.12026862026862,16.744756,-96.706681
27774,20ECB0066N,69.83516483516483,15.870505,-97.07379
27775,20ECB0067M,2.3473748473748475,17.158344,-97.958054
27776,20ECB0068L,3.3485958485958487,16.33513,-97.838401
27777,20EMS0074C,67.4053724053724,16.4005,-93.3848
27778,20EMS0075B,14.148351648351648,18.0142,-96.1229
27779,20EMS0076A,56.52625152625153,17.0223,-96.4723
27780,20EMS0077Z,80.32967032967034,17.9871,-96.5196
27781,20EMS0078Z,23.763736263736263,17.4948,-97.7242
27782,20EMS0081M,3.916361416361416,17.1964,-97.9589
27783,20ESC0001D,58.36737200945917,17.2328,-96.0965
27784,20ESC0002C,29.50769325266423,17.4194,-96.3546
27785,20ESC0003B,37.48963483922484,17.8863,-96.7507
27786,20ESC0004A,5.244003562544148,17.4803,-95.9877
27787,20ESC0005Z,54.95377906083966,17.271,-96.2369
27788,20ESC0006Z,5.244003562544148,17.4176,-95.9484
27789,20ESC0007Y,1.699886367126317,17.4315,-96.3381
27790,20ETC0034K,41.14163614163614,25.2033,-102.4824
27791,20ETC0035J,60.28693528693529,17.5627,-97.5809
27792,20ETC0036I,47.994505494505496,18.071,-96.0007
27793,20ETC0037H,61.89255189255189,16.0537,-97.0445
27794,20ETH0001O,56.63919413919414,18.6018,-96.6824
27795,20ETH0217N,7.68009768009768,18.2158,-96.3363
27796,20ETH0218M,10.25946275946276,18.0131,-96.2377
27797,20ETH0270I,45.5982905982906,16.4918,-97.4248
27798,20ETH0271H,19.993894993895,18.0135,-96.5655
27799,20ETH0272G,4.71001221001221,18.0557,-96.5537
27800,20ETH0273F,1.0622710622710625,17.0531,-98.0435
27801,20ETH0280P,68.22954822954823,16.5038,-96.5498
27802,20ETH0281O,51.1019536019536,17.2219,-98.1439
27803,20ETK0050K,1.7582417582417582,16.4442,-98.2337
27804,20KSC0001O,19.882681735818924,16.2524,-97.1526
27805,20KSC0002N,10.273026012714595,18.1025,-96.8875
27806,20KSC0003M,10.273026012714595,18.2099,-96.7729
27807,20KSC0004L,25.063726544025062,18.1667,-96.8011
27808,20KSC0006J,25.063726544025062,18.0479,-96.8409
27809,20KSC0007I,6.999170787137987,18.2125,-96.7456
27810,20KSC0008H,1.699886367126317,18.1023,-96.9611
27811,20KSC0009G,7.31089340007985,16.5054,-97.5558
27812,20KSC0010W,55.49737415927029,18.3381,-96.7634
27813,20KSC0011V,4.949172322717361,18.2454,-96.7842
27814,20KSC0012U,4.949172322717361,18.2823,-96.7523
27815,20KSC0013T,6.159208869506465,18.3282,-96.8051
27816,20KSC0014S,1.699886367126317,18.2787,-96.7767
27817,20KSC0015R,1.699886367126317,18.255,-96.8368
27818,20KSC0016Q,7.677896870489236,18.3069,-96.7989
27819,20KSC0017P,7.823776911028531,18.2978,-96.7896
27820,20KSC0019N,25.063726544025062,16.1116,-97.2548
27821,20KTV0001S,12.786769448112771,16.5643,-96.7319
27822,20KTV0004P,53.74220693467645,16.183,-97.0315
27823,20KTV0005O,81.0939467461073,16.0415,-97.2397
27824,20KTV0006N,44.2216148152698,16.072,-97.3447
27825,20KTV0007M,10.273026012714595,16.1148,-97.2984
27826,20KTV0008L,50.324007247934645,16.2382,-96.674
27827,20KTV0009K,14.609502165166916,16.1221,-97.2693
27828,20KTV0011Z,50.5727711065385,16.5791,-97.268
27829,20KTV0013X,47.58299806516999,16.5962,-97.2645
27830,20KTV0015V,1.699886367126317,16.3341,-96.4916
27831,20KTV0019R,61.45388655139584,17.9501,-96.1806
27832,20KTV0021F,24.111667332084394,15.8922,-96.1887
27833,20KTV0022E,84.14514296243973,15.9214,-96.1267
27834,20KTV0023D,68.1229077731028,15.8829,-96.2673
27835,20KTV0032L,1.699886367126317,16.8857,-97.4295
27836,20KTV0034J,15.81339639445963,16.5815,-97.3568
27837,20KTV0035I,25.063726544025062,16.5571,-97.2915
27838,20KTV0038F,25.063726544025062,15.9118,-96.2081
27839,20KTV0043R,4.949172322717361,16.1509,-96.6513
27840,20KTV0044Q,10.273026012714595,16.8779,-95.0421
27841,20KTV0047N,1.699886367126317,15.9473,-96.8993
27842,20KTV0048M,99.01262246245508,16.3379,-98.1847
27843,20KTV0049L,4.523816836092258,18.3937,-96.4419
27844,20KTV0052Z,31.494732962746845,16.0858,-96.5554
27845,20KTV0054X,84.14514296243973,17.3374,-96.9767
27846,20KTV0055W,62.27695709591229,16.2309,-96.8791
27847,20KTV0057U,44.2216148152698,16.1785,-96.5522
27848,20KTV0058T,25.063726544025062,17.3227,-96.9748
27849,20KTV0059S,37.82746230152637,15.8498,-96.8797
27850,20KTV0064D,5.6708946285433495,17.9547,-95.8764
27851,20KTV0065C,7.585762108043364,17.4709,-95.8799
27852,20KTV0066B,99.58846472774178,18.475,-96.6545
27853,20KTV0067A,17.608488682780013,15.8969,-96.3746
27854,20KTV0069Z,10.273026012714595,16.9829,-97.9705
27855,20KTV0071N,10.273026012714595,15.8428,-95.9055
27856,20KTV0072M,34.525966647215995,17.2342,-96.4295
27857,20KTV0073L,50.65262123399158,17.3397,-97.0801
27858,20KTV0074K,3.7038174503240073,17.5035,-95.9988
27859,20KTV0076I,69.4005098123522,16.2342,-96.7216
27860,20KTV0078G,53.74220693467645,16.4964,-97.4112
27861,20KTV0080V,1.699886367126317,16.1871,-97.2865
27862,20KTV0082T,4.523816836092258,16.1008,-96.6592
27863,20KTV0085Q,37.91499032584994,16.4807,-95.9727
27864,20KTV0086P,25.063726544025062,16.486,-97.0618
27865,20KTV0089M,4.949172322717361,18.482,-96.4372
27866,20KTV0090B,8.201529437056601,16.1371,-96.9893
27867,20KTV0092Z,1.699886367126317,15.9041,-96.5154
27868,20KTV0096W,1.699886367126317,18.1099,-95.88
27869,20KTV0100S,58.21688523079758,16.3102,-96.5504
27870,20KTV0101R,25.063726544025062,16.1753,-97.4853
27871,20KTV0102Q,44.2216148152698,17.8601,-96.2113
27872,20KTV0106M,10.273026012714595,16.2156,-96.5076
27873,20KTV0112X,10.86268849236817,17.5323,-95.7976
27874,20KTV0113W,1.699886367126317,18.0713,-96.5361
27875,20KTV0114V,53.74220693467645,17.3718,-97.1275
27876,20KTV0115U,1.699886367126317,17.2756,-98.1574
27877,20KTV0117S,52.41239519670772,18.3888,-96.646
27878,20KTV0121E,1.699886367126317,18.1377,-96.5617
27879,20KTV0124B,1.699886367126317,16.254,-96.8914
27880,20KTV0125A,6.999170787137987,16.1196,-96.5658
27881,20KTV0129X,8.726697582998066,17.6114,-95.9259
27882,20KTV0130M,97.52618162832836,15.9499,-96.9178
27883,20KTV0131L,37.82746230152637,17.9615,-95.9073
27884,20KTV0133J,71.25088295814011,16.8664,-97.8263
27885,20KTV0135H,9.156659807745465,16.0166,-96.6168
27886,20KTV0136G,62.27695709591229,16.9444,-97.8867
27887,20KTV0137F,1.699886367126317,17.9748,-96.3607
27888,20KTV0146N,6.704339547311201,16.7613,-95.5949
27889,20KTV0147M,69.4005098123522,16.7948,-95.5143
27890,20KTV0148L,1.699886367126317,15.9012,-96.8339
27891,20KTV0149K,10.273026012714595,15.9684,-96.3959
27892,20KTV0151Z,14.609502165166916,16.2586,-96.8458
27893,20KTV0154W,1.699886367126317,16.802,-98.0063
27894,20KTV0158S,4.949172322717361,16.7545,-95.4217
27895,20KTV0163D,25.063726544025062,16.1778,-97.0825
27896,20KTV0165B,1.699886367126317,17.3914,-95.7846
27897,20KTV0167Z,44.2216148152698,16.862,-97.6828
27898,20KTV0174J,44.2216148152698,17.9468,-96.8653
27899,20KTV0176H,14.609502165166916,16.8321,-95.2963
27900,20KTV0177G,62.27695709591229,16.7946,-95.3931
27901,20KTV0179E,32.69555603329136,17.8041,-96.6501
27902,20KTV0180U,1.699886367126317,17.2603,-97.9538
27903,20KTV0181T,80.18795491538958,17.7832,-97.6683
27904,20KTV0184Q,14.609502165166916,17.9767,-96.3933
27905,20KTV0186O,94.7989926599306,16.1628,-97.5245
27906,20KTV0187N,1.699886367126317,17.694,-95.9521
27907,20KTV0190A,25.063726544025062,18.3171,-96.3978
27908,20KTV0191Z,1.699886367126317,18.3006,-96.476
27909,20KTV0193Y,14.609502165166916,17.3265,-97.0391
27910,20KTV0194X,25.063726544025062,17.7782,-98.1058
27911,20KTV0195W,50.73400694081877,17.8292,-98.2864
27912,20KTV0197U,1.699886367126317,16.554,-96.6076
27913,20KTV0199S,1.699886367126317,17.9052,-96.4441
27914,20KTV0200R,25.063726544025062,16.9588,-96.1169
27915,20KTV0204N,55.49737415927029,16.9313,-97.7336
27916,20KTV0205M,1.699886367126317,16.8401,-97.6957
27917,20KTV0206L,69.4005098123522,16.8891,-97.2584
27918,20KTV0209I,62.27695709591229,16.1449,-96.7095
27919,20KTV0212W,10.273026012714595,17.5802,-97.0324
